,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,EPIC,KepMag,Kmag,Teff,mass,Radius
454,454,454,454,454,454,248369016,18.200,,,,
455,455,455,455,455,455,248369017,17.900,,,,
456,456,456,456,456,456,248369018,17.800,,,,
457,457,457,457,457,457,248369019,18.100,,,,
458,458,458,458,458,458,248369020,17.700,,,,
459,459,459,459,459,459,248369021,17.700,,,,
460,460,460,460,460,460,248369022,18.300,,,,
461,461,461,461,461,461,248369023,17.300,,,,
462,462,462,462,462,462,248369024,17.500,,,,
463,463,463,463,463,463,248369025,17.600,,,,
464,464,464,464,464,464,248369026,18.400,,,,
465,465,465,465,465,465,248369027,18.000,,,,
466,466,466,466,466,466,248369028,17.800,,,,
467,467,467,467,467,467,248369029,18.000,,,,
468,468,468,468,468,468,248369030,17.900,,,,
469,469,469,469,469,469,248369031,18.100,,,,
470,470,470,470,470,470,248369032,18.200,,,,
471,471,471,471,471,471,248369033,17.800,,,,
472,472,472,472,472,472,248369034,18.400,,,,
473,473,473,473,473,473,248369035,17.900,,,,
474,474,474,474,474,474,248369036,18.000,,,,
475,475,475,475,475,475,248369037,17.900,,,,
476,476,476,476,476,476,248369038,18.000,,,,
477,477,477,477,477,477,248369039,18.300,,,,
478,478,478,478,478,478,248369040,17.500,,,,
479,479,479,479,479,479,248369041,17.900,,,,
480,480,480,480,480,480,248369042,18.100,,,,
481,481,481,481,481,481,248369043,18.100,,,,
482,482,482,482,482,482,248369044,17.600,,,,
483,483,483,483,483,483,248369045,17.600,,,,
484,484,484,484,484,484,248369046,17.300,,,,
485,485,485,485,485,485,248369047,17.400,,,,
486,486,486,486,486,486,248369048,18.200,,,,
487,487,487,487,487,487,248369049,18.300,,,,
488,488,488,488,488,488,248369050,17.900,,,,
489,489,489,489,489,489,248369051,17.100,,,,
490,490,490,490,490,490,248369052,17.900,,,,
491,491,491,491,491,491,248369053,17.400,,,,
492,492,492,492,492,492,248369054,17.900,,,,
493,493,493,493,493,493,248369055,17.800,,,,
494,494,494,494,494,494,248369056,17.900,,,,
495,495,495,495,495,495,248369057,18.100,,,,
496,496,496,496,496,496,248369058,17.900,,,,
497,497,497,497,497,497,248369059,17.400,,,,
498,498,498,498,498,498,248369060,18.100,,,,
499,499,499,499,499,499,248369061,17.200,,,,
500,500,500,500,500,500,248369062,18.100,,,,
501,501,501,501,501,501,248369063,17.600,,,,
502,502,502,502,502,502,248369064,17.600,,,,
503,503,503,503,503,503,248369065,18.300,,,,
504,504,504,504,504,504,248369066,18.000,,,,
505,505,505,505,505,505,248369067,18.300,,,,
506,506,506,506,506,506,248369068,18.000,,,,
507,507,507,507,507,507,248369069,18.400,,,,
508,508,508,508,508,508,248369070,17.500,,,,
509,509,509,509,509,509,248369071,18.700,,,,
510,510,510,510,510,510,248369072,17.600,,,,
511,511,511,511,511,511,248369073,17.000,,,,
512,512,512,512,512,512,248369074,17.800,,,,
513,513,513,513,513,513,248369075,18.400,,,,
514,514,514,514,514,514,248369076,18.300,,,,
515,515,515,515,515,515,248369077,17.900,,,,
516,516,516,516,516,516,248369078,17.600,,,,
517,517,517,517,517,517,248369079,18.200,,,,
518,518,518,518,518,518,248369080,18.000,,,,
519,519,519,519,519,519,248369081,17.500,,,,
520,520,520,520,520,520,248369082,17.600,,,,
521,521,521,521,521,521,248369083,18.200,,,,
522,522,522,522,522,522,248369084,18.300,,,,
523,523,523,523,523,523,248369085,18.100,,,,
524,524,524,524,524,524,248369086,17.900,,,,
525,525,525,525,525,525,248369087,18.000,,,,
526,526,526,526,526,526,248369088,18.400,,,,
527,527,527,527,527,527,248369089,17.700,,,,
528,528,528,528,528,528,248369090,17.600,,,,
529,529,529,529,529,529,248369091,17.900,,,,
530,530,530,530,530,530,248369092,17.600,,,,
531,531,531,531,531,531,248369093,17.500,,,,
532,532,532,532,532,532,248369094,18.300,,,,
533,533,533,533,533,533,248369095,17.900,,,,
534,534,534,534,534,534,248369096,17.700,,,,
535,535,535,535,535,535,248369097,17.500,,,,
536,536,536,536,536,536,248369098,17.700,,,,
537,537,537,537,537,537,248369099,16.900,,,,
538,538,538,538,538,538,248369100,17.800,,,,
539,539,539,539,539,539,248369101,18.100,,,,
540,540,540,540,540,540,248369102,17.200,,,,
541,541,541,541,541,541,248369103,18.400,,,,
542,542,542,542,542,542,248369104,18.300,,,,
543,543,543,543,543,543,248369105,18.000,,,,
544,544,544,544,544,544,248369106,18.400,,,,
545,545,545,545,545,545,248369107,18.300,,,,
546,546,546,546,546,546,248369108,17.500,,,,
547,547,547,547,547,547,248369109,18.000,,,,
548,548,548,548,548,548,248369110,17.500,,,,
549,549,549,549,549,549,248369111,18.000,,,,
550,550,550,550,550,550,248369112,18.100,,,,
551,551,551,551,551,551,248369113,17.700,,,,
552,552,552,552,552,552,248369114,17.600,,,,
553,553,553,553,553,553,248369115,17.900,,,,
554,554,554,554,554,554,248369116,18.000,,,,
555,555,555,555,555,555,248369117,18.200,,,,
556,556,556,556,556,556,248369118,18.200,,,,
557,557,557,557,557,557,248369119,18.700,,,,
558,558,558,558,558,558,248369120,18.800,,,,
559,559,559,559,559,559,248369121,19.600,,,,
560,560,560,560,560,560,248369122,17.800,,,,
561,561,561,561,561,561,248369123,19.700,,,,
562,562,562,562,562,562,248369124,16.400,,,,
563,563,563,563,563,563,248369125,18.000,,,,
564,564,564,564,564,564,248369126,18.300,,,,
565,565,565,565,565,565,248369127,18.800,,,,
566,566,566,566,566,566,248369128,18.800,,,,
567,567,567,567,567,567,248369129,18.900,,,,
568,568,568,568,568,568,248369130,19.054,,,,
569,569,569,569,569,569,248369131,17.710,,,,
570,570,570,570,570,570,248369132,16.600,,,,
571,571,571,571,571,571,248369133,16.800,,,,
572,572,572,572,572,572,248369134,17.200,,,,
573,573,573,573,573,573,248369135,16.700,,,,
574,574,574,574,574,574,248369136,16.600,,,,
575,575,575,575,575,575,248369137,16.600,,,,
576,576,576,576,576,576,248369138,16.700,,,,
577,577,577,577,577,577,248369139,16.800,,,,
578,578,578,578,578,578,248369140,17.000,,,,
579,579,579,579,579,579,248369141,17.200,,,,
580,580,580,580,580,580,248369142,17.200,,,,
581,581,581,581,581,581,248369143,17.200,,,,
582,582,582,582,582,582,248369144,17.300,,,,
583,583,583,583,583,583,248369145,17.400,,,,
584,584,584,584,584,584,248369146,17.400,,,,
585,585,585,585,585,585,248369147,17.500,,,,
586,586,586,586,586,586,248369148,17.600,,,,
587,587,587,587,587,587,248369149,17.600,,,,
588,588,588,588,588,588,248369150,17.600,,,,
589,589,589,589,589,589,248369151,17.800,,,,
590,590,590,590,590,590,248369152,17.900,,,,
591,591,591,591,591,591,248369153,17.900,,,,
592,592,592,592,592,592,248369154,18.300,,,,
593,593,593,593,593,593,248369155,18.300,,,,
594,594,594,594,594,594,248369156,18.400,,,,
595,595,595,595,595,595,248369157,18.400,,,,
596,596,596,596,596,596,248369158,18.500,,,,
597,597,597,597,597,597,248369159,18.700,,,,
598,598,598,598,598,598,248369160,18.900,,,,
599,599,599,599,599,599,248369161,19.000,,,,
600,600,600,600,600,600,248369162,19.200,,,,
601,601,601,601,601,601,248369163,19.900,,,,
602,602,602,602,602,602,248369164,19.900,,,,
603,603,603,603,603,603,248369165,20.800,,,,
604,604,604,604,604,604,248369166,16.400,,,,
605,605,605,605,605,605,248369167,17.000,,,,
606,606,606,606,606,606,248369168,18.100,,,,
607,607,607,607,607,607,248369169,18.200,,,,
608,608,608,608,608,608,248369170,18.500,,,,
609,609,609,609,609,609,248369171,18.700,,,,
610,610,610,610,610,610,248369172,18.900,,,,
611,611,611,611,611,611,248369173,17.600,,,,
612,612,612,612,612,612,248369174,17.600,,,,
613,613,613,613,613,613,248369175,18.200,,,,
614,614,614,614,614,614,248369176,19.900,,,,
615,615,615,615,615,615,248369177,17.300,,,,
616,616,616,616,616,616,248369178,17.300,,,,
617,617,617,617,617,617,248369179,17.600,,,,
618,618,618,618,618,618,248369180,17.600,,,,
619,619,619,619,619,619,248369181,18.400,,,,
620,620,620,620,620,620,248369182,18.800,,,,
621,621,621,621,621,621,248369183,19.500,,,,
622,622,622,622,622,622,248369184,20.370,,,,
623,623,623,623,623,623,248369185,20.250,,,,
624,624,624,624,624,624,248369186,20.350,,,,
625,625,625,625,625,625,248369187,20.390,,,,
626,626,626,626,626,626,248369188,20.250,,,,
627,627,627,627,627,627,248369189,20.030,,,,
628,628,628,628,628,628,248369190,20.280,,,,
629,629,629,629,629,629,248369191,20.550,,,,
630,630,630,630,630,630,248369192,22.200,,,,
631,631,631,631,631,631,248369193,22.400,,,,
632,632,632,632,632,632,248369194,22.800,,,,
633,633,633,633,633,633,248369195,22.600,,,,
634,634,634,634,634,634,248369196,22.200,,,,
635,635,635,635,635,635,248369197,22.400,,,,
636,636,636,636,636,636,248369198,22.900,,,,
637,637,637,637,637,637,248369199,23.600,,,,
638,638,638,638,638,638,248369200,22.400,,,,
639,639,639,639,639,639,248369201,23.200,,,,
640,640,640,640,640,640,248369202,23.200,,,,
641,641,641,641,641,641,248369203,22.000,,,,
642,642,642,642,642,642,248369204,22.700,,,,
643,643,643,643,643,643,248369205,22.600,,,,
644,644,644,644,644,644,248369206,23.000,,,,
645,645,645,645,645,645,248369207,22.900,,,,
646,646,646,646,646,646,248369208,22.300,,,,
647,647,647,647,647,647,248369209,23.400,,,,
648,648,648,648,648,648,248369210,22.800,,,,
649,649,649,649,649,649,248369211,16.100,,,,
650,650,650,650,650,650,248369213,15.032,,,,
651,651,651,651,651,651,248369214,15.039,,,,
652,652,652,652,652,652,248369215,15.092,,,,
653,653,653,653,653,653,248369216,15.109,,,,
654,654,654,654,654,654,248369217,15.339,,,,
655,655,655,655,655,655,248369218,15.350,,,,
656,656,656,656,656,656,248369219,15.378,,,,
657,657,657,657,657,657,248369220,15.492,,,,
658,658,658,658,658,658,248369221,15.504,,,,
659,659,659,659,659,659,248369222,15.512,,,,
660,660,660,660,660,660,248369223,15.579,,,,
661,661,661,661,661,661,248369224,15.605,,,,
662,662,662,662,662,662,248369225,15.606,,,,
663,663,663,663,663,663,248369226,15.665,,,,
664,664,664,664,664,664,248369227,15.678,,,,
665,665,665,665,665,665,248369228,15.730,,,,
666,666,666,666,666,666,248369229,15.748,,,,
667,667,667,667,667,667,248369230,15.777,,,,
668,668,668,668,668,668,248369231,15.777,,,,
669,669,669,669,669,669,248369232,15.803,,,,
670,670,670,670,670,670,248369233,15.813,,,,
671,671,671,671,671,671,248369234,15.818,,,,
672,672,672,672,672,672,248369235,15.835,,,,
673,673,673,673,673,673,248369236,15.854,,,,
674,674,674,674,674,674,248369237,15.857,,,,
675,675,675,675,675,675,248369238,15.861,,,,
676,676,676,676,676,676,248369239,15.943,,,,
677,677,677,677,677,677,248369241,15.966,,,,
678,678,678,678,678,678,248369242,15.971,,,,
679,679,679,679,679,679,248369243,15.972,,,,
680,680,680,680,680,680,248369244,15.991,,,,
681,681,681,681,681,681,248369245,15.992,,,,
682,682,682,682,682,682,248369246,16.030,,,,
683,683,683,683,683,683,248369247,16.039,,,,
684,684,684,684,684,684,248369248,16.097,,,,
685,685,685,685,685,685,248369249,16.128,,,,
686,686,686,686,686,686,248369250,16.134,,,,
687,687,687,687,687,687,248369251,16.138,,,,
688,688,688,688,688,688,248369252,16.146,,,,
689,689,689,689,689,689,248369253,16.156,,,,
690,690,690,690,690,690,248369254,16.170,,,,
691,691,691,691,691,691,248369255,16.171,,,,
692,692,692,692,692,692,248369256,16.181,,,,
693,693,693,693,693,693,248369257,16.181,,,,
694,694,694,694,694,694,248369258,16.192,,,,
695,695,695,695,695,695,248369259,16.195,,,,
696,696,696,696,696,696,248369260,16.226,,,,
697,697,697,697,697,697,248369261,16.235,,,,
698,698,698,698,698,698,248369262,16.248,,,,
699,699,699,699,699,699,248369263,16.279,,,,
700,700,700,700,700,700,248369264,16.307,,,,
701,701,701,701,701,701,248369265,16.340,,,,
702,702,702,702,702,702,248369266,16.342,,,,
703,703,703,703,703,703,248369267,16.347,,,,
704,704,704,704,704,704,248369268,16.367,,,,
705,705,705,705,705,705,248369269,16.371,,,,
706,706,706,706,706,706,248369270,16.375,,,,
707,707,707,707,707,707,248369271,16.375,,,,
708,708,708,708,708,708,248369272,16.377,,,,
709,709,709,709,709,709,248369273,16.394,,,,
710,710,710,710,710,710,248369274,16.403,,,,
711,711,711,711,711,711,248369275,16.403,,,,
712,712,712,712,712,712,248369276,16.415,,,,
713,713,713,713,713,713,248369277,16.418,,,,
714,714,714,714,714,714,248369278,16.435,,,,
715,715,715,715,715,715,248369279,16.435,,,,
716,716,716,716,716,716,248369280,16.444,,,,
717,717,717,717,717,717,248369281,16.463,,,,
718,718,718,718,718,718,248369282,16.480,,,,
719,719,719,719,719,719,248369283,16.488,,,,
720,720,720,720,720,720,248369284,16.489,,,,
721,721,721,721,721,721,248369285,16.499,,,,
722,722,722,722,722,722,248369286,16.505,,,,
723,723,723,723,723,723,248369287,16.515,,,,
724,724,724,724,724,724,248369288,16.517,,,,
725,725,725,725,725,725,248369289,16.521,,,,
726,726,726,726,726,726,248369290,16.522,,,,
727,727,727,727,727,727,248369291,16.528,,,,
728,728,728,728,728,728,248369292,16.538,,,,
729,729,729,729,729,729,248369293,16.541,,,,
730,730,730,730,730,730,248369294,16.550,,,,
731,731,731,731,731,731,248369295,16.559,,,,
732,732,732,732,732,732,248369296,16.562,,,,
733,733,733,733,733,733,248369297,16.562,,,,
734,734,734,734,734,734,248369298,16.570,,,,
735,735,735,735,735,735,248369299,16.571,,,,
736,736,736,736,736,736,248369300,16.578,,,,
737,737,737,737,737,737,248369301,16.581,,,,
738,738,738,738,738,738,248369302,16.583,,,,
739,739,739,739,739,739,248369303,16.590,,,,
740,740,740,740,740,740,248369304,16.595,,,,
741,741,741,741,741,741,248369305,16.599,,,,
742,742,742,742,742,742,248369306,16.601,,,,
743,743,743,743,743,743,248369307,16.603,,,,
744,744,744,744,744,744,248369308,16.603,,,,
745,745,745,745,745,745,248369309,16.610,,,,
746,746,746,746,746,746,248369310,16.613,,,,
747,747,747,747,747,747,248369311,16.614,,,,
748,748,748,748,748,748,248369312,16.614,,,,
749,749,749,749,749,749,248369313,16.617,,,,
750,750,750,750,750,750,248369314,16.619,,,,
751,751,751,751,751,751,248369315,16.621,,,,
752,752,752,752,752,752,248369316,16.625,,,,
753,753,753,753,753,753,248369317,16.626,,,,
754,754,754,754,754,754,248369318,16.627,,,,
755,755,755,755,755,755,248369319,16.634,,,,
756,756,756,756,756,756,248369320,16.635,,,,
757,757,757,757,757,757,248369321,16.637,,,,
758,758,758,758,758,758,248369322,16.639,,,,
759,759,759,759,759,759,248369323,16.642,,,,
760,760,760,760,760,760,248369324,16.651,,,,
761,761,761,761,761,761,248369325,16.653,,,,
762,762,762,762,762,762,248369326,16.657,,,,
763,763,763,763,763,763,248369327,16.659,,,,
764,764,764,764,764,764,248369328,16.663,,,,
765,765,765,765,765,765,248369329,16.665,,,,
766,766,766,766,766,766,248369330,16.670,,,,
767,767,767,767,767,767,248369331,16.670,,,,
768,768,768,768,768,768,248369332,16.672,,,,
769,769,769,769,769,769,248369333,16.674,,,,
770,770,770,770,770,770,248369334,16.675,,,,
771,771,771,771,771,771,248369335,16.677,,,,
772,772,772,772,772,772,248369336,16.678,,,,
773,773,773,773,773,773,248369337,16.686,,,,
774,774,774,774,774,774,248369338,16.689,,,,
775,775,775,775,775,775,248369339,16.689,,,,
776,776,776,776,776,776,248369340,16.693,,,,
777,777,777,777,777,777,248369341,16.694,,,,
778,778,778,778,778,778,248369342,16.696,,,,
779,779,779,779,779,779,248369343,16.697,,,,
780,780,780,780,780,780,248369344,16.704,,,,
781,781,781,781,781,781,248369345,16.705,,,,
782,782,782,782,782,782,248369346,16.712,,,,
783,783,783,783,783,783,248369347,16.713,,,,
784,784,784,784,784,784,248369349,16.724,,,,
785,785,785,785,785,785,248369350,16.729,,,,
786,786,786,786,786,786,248369351,16.729,,,,
787,787,787,787,787,787,248369352,16.729,,,,
788,788,788,788,788,788,248369353,16.731,,,,
789,789,789,789,789,789,248369354,16.732,,,,
790,790,790,790,790,790,248369355,16.734,,,,
791,791,791,791,791,791,248369356,16.735,,,,
792,792,792,792,792,792,248369357,16.738,,,,
793,793,793,793,793,793,248369358,16.739,,,,
794,794,794,794,794,794,248369359,16.740,,,,
795,795,795,795,795,795,248369360,16.748,,,,
796,796,796,796,796,796,248369361,16.750,,,,
797,797,797,797,797,797,248369362,16.757,,,,
798,798,798,798,798,798,248369364,16.764,,,,
799,799,799,799,799,799,248369365,16.766,,,,
800,800,800,800,800,800,248369366,16.766,,,,
801,801,801,801,801,801,248369367,16.769,,,,
802,802,802,802,802,802,248369368,16.771,,,,
803,803,803,803,803,803,248369369,16.773,,,,
804,804,804,804,804,804,248369370,16.779,,,,
805,805,805,805,805,805,248369371,16.789,,,,
806,806,806,806,806,806,248369372,16.800,,,,
807,807,807,807,807,807,248369373,16.800,,,,
808,808,808,808,808,808,248369374,16.807,,,,
809,809,809,809,809,809,248369375,16.808,,,,
810,810,810,810,810,810,248369376,16.808,,,,
811,811,811,811,811,811,248369377,16.810,,,,
812,812,812,812,812,812,248369378,16.811,,,,
813,813,813,813,813,813,248369379,16.814,,,,
814,814,814,814,814,814,248369380,16.818,,,,
815,815,815,815,815,815,248369381,16.818,,,,
816,816,816,816,816,816,248369382,16.824,,,,
817,817,817,817,817,817,248369383,16.825,,,,
818,818,818,818,818,818,248369384,16.829,,,,
819,819,819,819,819,819,248369385,16.844,,,,
820,820,820,820,820,820,248369387,16.847,,,,
821,821,821,821,821,821,248369388,16.849,,,,
822,822,822,822,822,822,248369389,16.854,,,,
823,823,823,823,823,823,248369390,16.855,,,,
824,824,824,824,824,824,248369391,16.860,,,,
825,825,825,825,825,825,248369392,16.861,,,,
826,826,826,826,826,826,248369393,16.864,,,,
827,827,827,827,827,827,248369394,16.866,,,,
828,828,828,828,828,828,248369395,16.866,,,,
829,829,829,829,829,829,248369396,16.875,,,,
830,830,830,830,830,830,248369397,16.876,,,,
831,831,831,831,831,831,248369398,16.877,,,,
832,832,832,832,832,832,248369399,16.877,,,,
833,833,833,833,833,833,248369400,16.878,,,,
834,834,834,834,834,834,248369401,16.878,,,,
835,835,835,835,835,835,248369402,16.880,,,,
836,836,836,836,836,836,248369403,16.882,,,,
837,837,837,837,837,837,248369404,16.883,,,,
838,838,838,838,838,838,248369405,16.883,,,,
839,839,839,839,839,839,248369406,16.886,,,,
840,840,840,840,840,840,248369407,16.888,,,,
841,841,841,841,841,841,248369408,16.895,,,,
842,842,842,842,842,842,248369409,16.900,,,,
843,843,843,843,843,843,248369410,16.900,,,,
844,844,844,844,844,844,248369411,16.904,,,,
845,845,845,845,845,845,248369412,16.910,,,,
846,846,846,846,846,846,248369413,16.914,,,,
847,847,847,847,847,847,248369414,16.916,,,,
848,848,848,848,848,848,248369415,16.919,,,,
849,849,849,849,849,849,248369416,16.920,,,,
850,850,850,850,850,850,248369417,16.921,,,,
851,851,851,851,851,851,248369418,16.922,,,,
852,852,852,852,852,852,248369419,16.922,,,,
853,853,853,853,853,853,248369420,16.924,,,,
854,854,854,854,854,854,248369421,16.924,,,,
855,855,855,855,855,855,248369422,16.924,,,,
856,856,856,856,856,856,248369423,16.924,,,,
857,857,857,857,857,857,248369424,16.925,,,,
858,858,858,858,858,858,248369425,16.931,,,,
859,859,859,859,859,859,248369426,16.933,,,,
860,860,860,860,860,860,248369427,16.936,,,,
861,861,861,861,861,861,248369428,16.937,,,,
862,862,862,862,862,862,248369429,16.942,,,,
863,863,863,863,863,863,248369431,16.945,,,,
864,864,864,864,864,864,248369432,16.945,,,,
865,865,865,865,865,865,248369433,16.953,,,,
866,866,866,866,866,866,248369434,16.954,,,,
867,867,867,867,867,867,248369435,16.954,,,,
868,868,868,868,868,868,248369436,16.957,,,,
869,869,869,869,869,869,248369437,16.958,,,,
870,870,870,870,870,870,248369438,16.960,,,,
871,871,871,871,871,871,248369439,16.961,,,,
872,872,872,872,872,872,248369440,16.963,,,,
873,873,873,873,873,873,248369441,16.964,,,,
874,874,874,874,874,874,248369442,16.965,,,,
875,875,875,875,875,875,248369443,16.968,,,,
876,876,876,876,876,876,248369444,16.970,,,,
877,877,877,877,877,877,248369445,16.970,,,,
878,878,878,878,878,878,248369446,16.972,,,,
879,879,879,879,879,879,248369447,16.972,,,,
880,880,880,880,880,880,248369448,16.972,,,,
881,881,881,881,881,881,248369449,16.974,,,,
882,882,882,882,882,882,248369450,16.979,,,,
883,883,883,883,883,883,248369451,16.979,,,,
884,884,884,884,884,884,248369452,16.979,,,,
885,885,885,885,885,885,248369453,16.987,,,,
886,886,886,886,886,886,248369454,16.989,,,,
887,887,887,887,887,887,248369455,16.989,,,,
888,888,888,888,888,888,248369456,16.990,,,,
889,889,889,889,889,889,248369457,16.990,,,,
890,890,890,890,890,890,248369458,16.990,,,,
891,891,891,891,891,891,248369459,16.991,,,,
892,892,892,892,892,892,248369460,16.992,,,,
893,893,893,893,893,893,248369461,16.994,,,,
894,894,894,894,894,894,248369462,16.994,,,,
895,895,895,895,895,895,248369463,16.997,,,,
896,896,896,896,896,896,248369465,16.999,,,,
897,897,897,897,897,897,248369466,17.001,,,,
898,898,898,898,898,898,248369467,17.001,,,,
899,899,899,899,899,899,248369468,17.001,,,,
900,900,900,900,900,900,248369470,17.006,,,,
901,901,901,901,901,901,248369471,17.006,,,,
902,902,902,902,902,902,248369472,17.007,,,,
903,903,903,903,903,903,248369473,17.008,,,,
904,904,904,904,904,904,248369474,17.016,,,,
905,905,905,905,905,905,248369475,17.021,,,,
906,906,906,906,906,906,248369477,17.028,,,,
907,907,907,907,907,907,248369478,17.038,,,,
908,908,908,908,908,908,248369479,17.040,,,,
909,909,909,909,909,909,248369480,17.041,,,,
910,910,910,910,910,910,248369481,17.043,,,,
911,911,911,911,911,911,248369482,17.044,,,,
912,912,912,912,912,912,248369483,17.044,,,,
913,913,913,913,913,913,248369484,17.048,,,,
914,914,914,914,914,914,248369485,17.049,,,,
915,915,915,915,915,915,248369486,17.051,,,,
916,916,916,916,916,916,248369488,17.053,,,,
917,917,917,917,917,917,248369489,17.054,,,,
918,918,918,918,918,918,248369490,17.055,,,,
919,919,919,919,919,919,248369491,17.057,,,,
920,920,920,920,920,920,248369492,17.058,,,,
921,921,921,921,921,921,248369493,17.064,,,,
922,922,922,922,922,922,248369494,17.065,,,,
923,923,923,923,923,923,248369495,17.067,,,,
924,924,924,924,924,924,248369496,17.068,,,,
925,925,925,925,925,925,248369497,17.068,,,,
926,926,926,926,926,926,248369498,17.071,,,,
927,927,927,927,927,927,248369499,17.074,,,,
928,928,928,928,928,928,248369500,17.076,,,,
929,929,929,929,929,929,248369501,17.078,,,,
930,930,930,930,930,930,248369502,17.078,,,,
931,931,931,931,931,931,248369503,17.079,,,,
932,932,932,932,932,932,248369504,17.081,,,,
933,933,933,933,933,933,248369505,17.084,,,,
934,934,934,934,934,934,248369506,17.085,,,,
935,935,935,935,935,935,248369507,17.085,,,,
936,936,936,936,936,936,248369509,17.085,,,,
937,937,937,937,937,937,248369510,17.087,,,,
938,938,938,938,938,938,248369511,17.089,,,,
939,939,939,939,939,939,248369512,17.090,,,,
940,940,940,940,940,940,248369513,17.090,,,,
941,941,941,941,941,941,248369514,17.091,,,,
942,942,942,942,942,942,248369515,17.092,,,,
943,943,943,943,943,943,248369516,17.092,,,,
944,944,944,944,944,944,248369517,17.092,,,,
945,945,945,945,945,945,248369518,17.093,,,,
946,946,946,946,946,946,248369519,17.096,,,,
947,947,947,947,947,947,248369520,17.098,,,,
948,948,948,948,948,948,248369521,17.098,,,,
949,949,949,949,949,949,248369522,17.098,,,,
950,950,950,950,950,950,248369523,17.099,,,,
951,951,951,951,951,951,248369524,17.099,,,,
952,952,952,952,952,952,248369525,17.100,,,,
953,953,953,953,953,953,248369526,17.102,,,,
954,954,954,954,954,954,248369527,17.104,,,,
955,955,955,955,955,955,248369528,17.104,,,,
956,956,956,956,956,956,248369529,17.104,,,,
957,957,957,957,957,957,248369530,17.105,,,,
958,958,958,958,958,958,248369531,17.105,,,,
959,959,959,959,959,959,248369532,17.108,,,,
960,960,960,960,960,960,248369533,17.110,,,,
961,961,961,961,961,961,248369534,17.114,,,,
962,962,962,962,962,962,248369535,17.115,,,,
963,963,963,963,963,963,248369536,17.117,,,,
964,964,964,964,964,964,248369537,17.118,,,,
965,965,965,965,965,965,248369538,17.122,,,,
966,966,966,966,966,966,248369539,17.123,,,,
967,967,967,967,967,967,248369540,17.123,,,,
968,968,968,968,968,968,248369541,17.125,,,,
969,969,969,969,969,969,248369542,17.127,,,,
970,970,970,970,970,970,248369543,17.128,,,,
971,971,971,971,971,971,248369544,17.128,,,,
972,972,972,972,972,972,248369545,17.130,,,,
973,973,973,973,973,973,248369546,17.132,,,,
974,974,974,974,974,974,248369547,17.133,,,,
975,975,975,975,975,975,248369548,17.135,,,,
976,976,976,976,976,976,248369549,17.136,,,,
977,977,977,977,977,977,248369550,17.137,,,,
978,978,978,978,978,978,248369551,17.138,,,,
979,979,979,979,979,979,248369552,17.139,,,,
980,980,980,980,980,980,248369553,17.141,,,,
981,981,981,981,981,981,248369554,17.142,,,,
982,982,982,982,982,982,248369555,17.142,,,,
983,983,983,983,983,983,248369556,17.145,,,,
984,984,984,984,984,984,248369557,17.146,,,,
985,985,985,985,985,985,248369558,17.147,,,,
986,986,986,986,986,986,248369559,17.148,,,,
987,987,987,987,987,987,248369560,17.148,,,,
988,988,988,988,988,988,248369561,17.152,,,,
989,989,989,989,989,989,248369562,17.152,,,,
990,990,990,990,990,990,248369563,17.153,,,,
991,991,991,991,991,991,248369564,17.154,,,,
992,992,992,992,992,992,248369565,17.154,,,,
993,993,993,993,993,993,248369566,17.154,,,,
994,994,994,994,994,994,248369567,17.155,,,,
995,995,995,995,995,995,248369568,17.155,,,,
996,996,996,996,996,996,248369569,17.157,,,,
997,997,997,997,997,997,248369570,17.158,,,,
998,998,998,998,998,998,248369571,17.160,,,,
999,999,999,999,999,999,248369572,17.160,,,,
1000,1000,1000,1000,1000,1000,248369573,17.163,,,,
1001,1001,1001,1001,1001,1001,248369574,17.166,,,,
1002,1002,1002,1002,1002,1002,248369575,17.166,,,,
1003,1003,1003,1003,1003,1003,248369576,17.168,,,,
1004,1004,1004,1004,1004,1004,248369577,17.170,,,,
1005,1005,1005,1005,1005,1005,248369578,17.170,,,,
1006,1006,1006,1006,1006,1006,248369579,17.170,,,,
1007,1007,1007,1007,1007,1007,248369580,17.174,,,,
1008,1008,1008,1008,1008,1008,248369581,17.174,,,,
1009,1009,1009,1009,1009,1009,248369582,17.175,,,,
1010,1010,1010,1010,1010,1010,248369583,17.176,,,,
1011,1011,1011,1011,1011,1011,248369584,17.177,,,,
1012,1012,1012,1012,1012,1012,248369585,17.177,,,,
1013,1013,1013,1013,1013,1013,248369586,17.179,,,,
1014,1014,1014,1014,1014,1014,248369587,17.179,,,,
1015,1015,1015,1015,1015,1015,248369588,17.180,,,,
1016,1016,1016,1016,1016,1016,248369589,17.183,,,,
1017,1017,1017,1017,1017,1017,248369591,17.184,,,,
1018,1018,1018,1018,1018,1018,248369592,17.185,,,,
1019,1019,1019,1019,1019,1019,248369593,17.189,,,,
1020,1020,1020,1020,1020,1020,248369595,17.194,,,,
1021,1021,1021,1021,1021,1021,248369596,17.196,,,,
1022,1022,1022,1022,1022,1022,248369597,17.198,,,,
1023,1023,1023,1023,1023,1023,248369598,17.201,,,,
1024,1024,1024,1024,1024,1024,248369599,17.201,,,,
1025,1025,1025,1025,1025,1025,248369600,17.202,,,,
