,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
2346,2346,2346,2346,2346,2346,247698917,04 57 47.785,+23 42 17.65,1,12.733,,,569-013216,04574778+2342176,,STAR,gri,lam,-3,3.9,-8.7,3.4,,,13.963,0.02,13.045,0.05,,,13.529,0.05,12.74,0.04,12.392,0.01,,,11.191,0.022,10.818,0.022,10.698,0.017,6271,150,150,4.143,0.174,0.145,-0.225,0.15,0.15,1.42,0.371,0.25,1.158,0.131,0.131,0.366,0.27,0.177,442.5,119.2,81.82,0.398,0.169,0.121,AAA-222-111-000-0-0,9.1,
2347,2347,2347,2347,2347,2347,247699135,05 00 40.308,+23 42 23.57,1,12.815,,,569-013616,05004030+2342236,,STAR,JHK,rpm,38.9,3.3,-50.1,1.8,,,,,,,,,,,,,,,,,11.492,0.02,11.08,0.02,10.988,0.02,5633,357,178,4.482,0.09,0.306,-0.595,0.4,0.48,0.845,0.29,0.142,0.821,0.088,0.088,1.23,0.589,0.785,278.8,157.4,47.44,0.324,0.132,0.11,AAA-222-111-000-0-0,18.2,
2348,2348,2348,2348,2348,2348,247699169,04 50 27.840,+23 42 24.27,1,14.72,,,569-012470,04502783+2342244,,STAR,gri,rpm,10.7,2.8,-8.5,3,,,16.572,0.12,15.319,0.06,,,16.006,0.07,14.796,0.07,14.168,0.1,,,12.266,0.022,11.591,0.023,11.373,0.018,4923,154,193,2.987,0.612,0.714,-0.666,0.54,0.3,4.366,5.553,1.84,0.909,0.234,0.045,0.01,0.043,0.009,1623,1844,704.5,0.825,0.16,0.192,AAA-222-111-000-0-0,13.1,
2349,2349,2349,2349,2349,2349,247699171,04 46 44.704,+23 42 24.34,1,15.002,,,569-012204,04464467+2342249,6505-301-6-0038-0239,STAR,BV,rpm,121,8,-183,8,,,16.704,0.1,15.285,0.02,,,,,,,,,,,11.303,0.021,10.743,0.022,10.533,0.017,3767,771,321,4.979,0.115,0.207,-0.382,0.35,0.49,0.266,0.22,0.084,0.278,0.242,0.121,12.02,10.62,7.656,59.63,62.68,21.57,0.092,0.114,0.044,AAA-222-111-000-0-0,44.6,
2350,2350,2350,2350,2350,2350,247699226,05 01 43.078,+23 42 25.78,1,13.72,,,569-013791,05014306+2342257,,STAR,gri,rpm,-37.1,4.6,31.4,4.5,,,15.74,0.04,14.127,0.06,,,14.947,0.05,13.52,0.04,13.194,0.48,,,10.985,0.021,10.157,0.02,9.907,0.017,4352,43,122,4.719,0.024,0.02,-0.104,0.3,0.05,0.578,0.012,0.012,0.639,0.013,0.013,3.297,0.252,0.198,120.3,3.609,5.678,0.616,0.001,0.03,AAA-222-111-000-0-0,17.2,
2351,2351,2351,2351,2351,2351,247699257,04 36 02.297,+23 42 26.47,1,11.407,,1829-333-1,569-011484,04360227+2342263,,STAR,gri,rpm,-4.9,1.7,-12.1,1.7,,,12.269,0.201,12.078,0.221,,,12.061,0.04,11.503,0.02,11.127,0.03,,,9.977,0.023,9.684,0.024,9.576,0.021,6469,376,313,4.032,0.13,0.208,-0.077,0.15,0.45,1.688,0.759,0.139,1.431,0.173,0.415,0.229,0.119,0.13,312.3,139.1,42.79,0.549,0.175,0.125,AAA-222-111-000-0-0,13.9,
2352,2352,2352,2352,2352,2352,247699321,05 04 12.225,+23 42 28.12,1,15.169,,,569-014198,05041222+2342280,6003-301-1-0226-0302,STAR,gri,rpm,-3.2,4.6,0,4.5,,,16.238,0.07,15.307,0.1,,,15.734,0.06,14.981,0.07,14.927,0.21,,,13.697,0.023,13.315,0.03,13.197,0.036,6054,243,243,4.279,0.155,0.279,-0.178,0.18,0.24,1.226,0.52,0.243,1.064,0.169,0.121,0.507,0.395,0.327,1141,464.6,247,0.509,0.164,0.117,AAA-222-111-000-0-0,9.9,
2353,2353,2353,2353,2353,2353,247699456,04 58 06.041,+23 42 31.35,1,9.847,,1832-1342-1,569-013256,04580604+2342315,,STAR,gri,rpm,0.8,1.1,-5.8,1.1,,,10.936,0.076,10.184,0.052,,,10.69,0.05,9.814,0.06,9.486,0.06,,,8.277,0.021,8.013,0.016,7.884,0.024,6659,425,66,2.819,0.807,0.02,-0.143,0.05,0.05,11.82,0.236,8.172,3.272,0.065,1.239,0.002,0.04,1.21E-04,915.7,27.47,634.3,0.827,0.294,0.001,AAA-111-111-000-0-0,15.8,
2354,2354,2354,2354,2354,2354,247699466,05 00 39.133,+23 42 31.63,1,12.325,,1832-72-1,569-013606,05003911+2342317,,STAR,gri,rpm,-0.5,1.9,-4.4,2.1,,,12.581,0.327,11.847,0.225,,,12.452,0.05,12.082,0.04,12.271,0.51,,,11.004,0.02,10.82,0.02,10.718,0.019,7518,611,382,4.059,0.174,0.348,-0.027,0.12,0.15,2.021,1.242,0.523,1.773,0.415,0.26,0.204,0.172,0.144,675.6,435.3,180.5,0.503,0.131,0.131,AAA-222-111-000-0-0,18.2,
2355,2355,2355,2355,2355,2355,247699484,05 03 56.057,+23 42 31.98,1,14.061,,,569-014153,05035605+2342319,,STAR,gri,rpm,1,3.4,-5.1,4,,,14.793,0.06,14.066,0.06,,,14.399,0.04,13.831,0.03,13.916,0.53,,,12.483,0.022,12.242,0.021,12.155,0.026,6776,417,348,4.124,0.156,0.208,-0.066,0.12,0.12,1.616,0.608,0.263,1.417,0.192,0.16,0.287,0.205,0.159,982.7,366.3,176.5,0.499,0.146,0.104,AAA-222-111-000-0-0,16.7,
2356,2356,2356,2356,2356,2356,247699487,04 56 40.137,+23 42 32.08,1,12.908,,,569-013094,04564013+2342321,,STAR,gri,rpm,0.3,1.5,-1.4,2.9,,,13.869,0.01,13.131,0.04,,,13.489,0.05,12.9,0.03,12.659,0.01,,,11.618,0.021,11.356,0.022,11.277,0.02,6685,392,280,4.017,0.225,0.27,-0.025,0.09,0.15,1.896,0.903,0.526,1.474,0.282,0.176,0.176,0.237,0.113,736.2,379.6,189.2,0.559,0.145,0.121,AAA-222-111-000-0-0,31.4,
2357,2357,2357,2357,2357,2357,247699507,05 01 19.588,+23 42 32.82,1,14.781,,,569-013725,05011958+2342327,,STAR,gri,rpm,-2.4,4.6,-1.5,4.6,,,16.325,0.1,15.038,0.05,,,15.653,0.07,14.586,0.05,14.408,0.55,,,12.535,0.021,11.95,0.02,11.777,0.022,4990,155,124,2.897,0.54,0.54,-0.457,0.3,0.36,5.401,4.314,2.398,1.063,0.26,0.163,0.006,0.031,0.005,2423,1837,1192,0.563,0.14,0.117,AAA-222-111-000-0-0,23.3,
2358,2358,2358,2358,2358,2358,247699711,05 04 32.647,+23 42 37.54,1,16.059,,,569-014262,05043263+2342376,,STAR,BV,rpm,0.4,4.6,-4.6,4.6,,,17.048,0.01,16.244,0.05,,,16.639,0.06,,,,,,,14.355,0.032,13.974,0.041,13.865,0.059,6067,311,311,4.303,0.145,0.261,-0.252,0.2,0.28,1.15,0.464,0.219,1.04,0.155,0.129,0.584,0.431,0.343,1496,525.9,332.1,0.509,0.232,0.129,AAA-222-111-000-0-0,16.8,
2359,2359,2359,2359,2359,2359,247699768,05 04 06.161,+23 42 39.03,1,16.254,,,569-014180,05040615+2342389,6003-301-1-0226-0100,STAR,BV,rpm,3.8,4.7,-1.6,4.8,,,17.159,0.103,16.416,0.077,,,16.678,0.05,,,,,,,14.393,0.033,14.05,0.044,13.894,0.058,6152,338,282,4.248,0.145,0.203,-0.252,0.2,0.28,1.229,0.43,0.237,1.056,0.176,0.147,0.501,0.37,0.27,1605,558.1,353.4,0.512,0.234,0.13,AAA-222-111-000-0-0,17.6,
2360,2360,2360,2360,2360,2360,247699916,05 02 24.485,+23 42 42.71,1,11.548,,1845-2611-1,569-013897,05022449+2342425,,STAR,gri,rpm,3.2,2.5,-7.8,2.6,,,12.735,0.376,11.758,0.222,,,12.383,0.03,11.32,0.02,11.191,0.51,,,9.356,0.022,8.802,0.021,8.629,0.017,4901,145,83,2.697,0.175,0.315,-0.215,0.2,0.36,9.974,1.269,1.539,1.567,0.699,0.582,0.002,0.001,7.52E-04,986.7,130.6,136.8,0.437,0.095,0.068,AAA-212-111-ddd-0-0,6.3,
2361,2361,2361,2361,2361,2361,247699997,04 57 46.561,+23 42 44.86,1,13.059,,,569-013214,04574656+2342448,,STAR,gri,lam,-9.6,1.8,-22.7,1.9,,,14.436,0.01,13.436,0.04,,,13.966,0.05,13.075,0.05,12.671,0.01,,,11.37,0.022,10.922,0.022,10.767,0.017,5770,140,176,4.457,0.055,0.275,-0.277,0.15,0.15,0.937,0.368,0.092,0.911,0.083,0.069,1.066,0.339,0.661,301.7,114.8,44.91,0.334,0.147,0.092,AAA-222-111-000-0-0,24.5,
2362,2362,2362,2362,2362,2362,247700071,04 51 32.752,+23 42 46.88,1,11.754,,,569-012565,04513275+2342470,,STAR,gri,lam,-5.1,1.4,-4.4,1.8,,,12.931,0.02,12.091,0.02,,,12.514,0.05,11.789,0.03,11.428,0.06,,,10.244,0.022,9.967,0.022,9.808,0.017,7021,170,142,4.196,0.085,0.153,-0.028,0.08,0.08,1.588,0.342,0.163,1.481,0.119,0.075,0.341,0.147,0.142,360,79.23,37.67,0.333,0.147,0.105,AAA-222-111-000-0-0,13.8,
2363,2363,2363,2363,2363,2363,247700152,04 28 37.633,+23 42 48.66,1,12.701,,,569-011040,04283763+2342488,,STAR,gri,rpm,39.5,2.3,-12.3,2.7,,,14.136,0.05,13.141,0.02,,,13.591,0.06,12.775,0.01,12.319,0.03,,,11.044,0.02,10.663,0.02,10.521,0.017,6216,62,62,4.278,0.02,0.02,-0.312,0.05,0.05,1.224,0.024,0.024,1.039,0.021,0.021,0.564,0.034,0.034,336.3,10.09,10.09,0.84,0.001,0.001,AAA-222-111-000-0-0,6.6,
2364,2364,2364,2364,2364,2364,247700303,04 46 31.019,+23 42 52.55,1,12.001,,,569-012183,04463101+2342524,,STAR,gri,lam,12,1.4,-2.7,0.8,,,13.168,0.01,12.327,0.03,,,12.704,0.01,12.041,0.04,11.699,0.02,,,10.577,0.022,10.271,0.022,10.15,0.017,6548,131,157,4.151,0.115,0.161,-0.057,0.1,0.1,1.561,0.445,0.226,1.329,0.152,0.095,0.322,0.165,0.156,394.5,103.1,53.27,0.366,0.127,0.091,AAA-222-111-000-0-0,14.9,
2365,2365,2365,2365,2365,2365,247700310,04 57 15.882,+23 42 52.70,1,12.912,,,569-013165,04571587+2342528,,STAR,gri,lam,-0.5,3.3,-6.3,3.9,,,15.134,0.02,13.517,0.04,,,14.358,0.07,12.922,0.04,12.292,0.01,,,10.439,0.022,9.741,0.022,9.513,0.017,4662,109,164,2.354,0.08,0.16,-0.225,0.12,0.15,11.866,2.935,0.944,1.191,0.188,0.157,6.73E-04,2.26E-04,2.77E-04,1761,385.6,166,0.513,0.219,0.137,AAA-222-111-000-0-0,7.3,
2366,2366,2366,2366,2366,2366,247700467,05 04 36.142,+23 42 56.76,1,12.525,,1845-1494-1,569-014273,05043612+2342568,,STAR,gri,rpm,-1,2.3,-5.9,2.6,,,12.524,0.273,12.288,0.284,,,12.577,0.04,12.249,0.02,12.503,0.53,,,11.245,0.021,11.107,0.022,11.03,0.02,7830,485,485,4.137,0.115,0.207,-0.061,0.12,0.1,1.879,0.58,0.343,1.725,0.394,0.179,0.247,0.165,0.122,722.4,244,120.1,0.477,0.143,0.143,AAA-222-111-000-0-0,23.1,
2367,2367,2367,2367,2367,2367,247700498,05 03 13.710,+23 42 57.63,1,12.27,,1845-2270-1,569-014031,05031378+2342593,,STAR,gri,rpm,-11,2.2,-18.8,2.5,,,12.335,0.24,12.419,0.327,,,12.354,0.04,12.028,0.02,12.235,0.51,,,10.995,0.02,10.846,0.02,10.751,0.019,7436,89,268,4.134,0.126,0.02,-0.061,0.05,0.14,1.812,0.036,0.315,1.622,0.032,0.17,0.274,0.168,0.016,602.4,18.07,111.8,0.418,0.001,0.094,AAA-222-111-000-0-0,14.8,
2368,2368,2368,2368,2368,2368,247700559,05 03 40.427,+23 42 59.06,1,16.142,,,569-014107,05034042+2342591,6003-301-1-0225-0537,STAR,JHK,rpm,-0.2,5.6,-7.8,5.7,,,,,,,,,,,,,,,,,14.709,0.036,14.274,0.048,14.137,0.073,5836,359,359,4.385,0.12,0.288,-0.288,0.25,0.3,1.01,0.498,0.183,0.951,0.154,0.11,0.86,0.535,0.563,1477,738.2,330.6,0.561,0.268,0.149,AAA-222-111-000-0-0,15.2,
2369,2369,2369,2369,2369,2369,247700582,04 58 22.082,+23 42 59.47,1,14.522,,,569-013278,04582207+2342594,6003-301-3-0218-0515,STAR,gri,rpm,2.1,4.6,-8.8,4.5,,,16.575,0.1,15.099,0.06,,,15.834,0.04,14.557,0.03,13.96,0.01,,,12.217,0.021,11.572,0.019,11.367,0.018,4963,141,212,2.752,0.836,0.456,-0.546,0.3,0.3,6.496,4.526,3.872,0.979,0.233,0.194,0.003,0.042,0.002,2245,1115,1308,0.902,0.105,0.189,AAA-222-111-000-0-0,20.5,
2370,2370,2370,2370,2370,2370,247700590,05 03 42.126,+23 42 59.53,1,16.201,,,569-014112,05034211+2342593,6003-301-1-0225-0607,STAR,JHK,rpm,-0.3,5.5,-4.1,5.7,,,,,,,,,,,,,,,,,15.023,0.041,14.686,0.07,14.634,0.108,6098,304,304,4.288,0.174,0.203,-0.311,0.2,0.28,1.14,0.408,0.224,1.005,0.177,0.126,0.588,0.434,0.317,2039,630.4,481.5,0.504,0.214,0.119,AAB-222-111-000-0-0,20.3,
2371,2371,2371,2371,2371,2371,247700639,05 02 15.701,+23 43 00.99,1,15.583,,,569-013864,05021570+2343009,6505-301-1-0057-0470,STAR,BV,rpm,0.1,4.9,-2.5,5.3,,,16.32,0.05,15.699,0.13,,,16.011,0.02,,,,,,,14.275,0.027,14.087,0.042,14.057,0.064,6928,609,435,4.189,0.095,0.152,-0.197,0.12,0.15,1.538,0.318,0.223,1.352,0.233,0.194,0.353,0.151,0.139,2235,489.5,401.6,0.456,0.193,0.107,AAA-222-111-000-0-0,15.3,
2372,2372,2372,2372,2372,2372,247700654,04 57 51.361,+23 43 01.40,1,15.673,,,569-013228,04575135+2343014,6003-301-3-0218-0264,STAR,BV,rpm,0.9,4.7,-5.4,4.9,,,16.704,0.09,15.869,0.062,,,,,,,,,,,14.374,0.033,14.062,0.039,13.825,0.054,6310,441,315,4.238,0.135,0.189,-0.212,0.16,0.24,1.313,0.38,0.251,1.138,0.223,0.191,0.443,0.3,0.228,1768,575.7,370.1,0.572,0.274,0.152,AAA-222-111-000-0-0,23.2,
2373,2373,2373,2373,2373,2373,247700663,04 50 39.767,+23 43 01.58,1,12.777,,,569-012496,04503976+2343016,,STAR,gri,lam,19.8,7,-16.5,7,,,14.292,0.02,13.208,0.04,,,13.748,0.05,12.798,0.04,12.36,0.03,,,11.326,0.034,10.858,0.037,10.753,0.031,5398,132,165,4.525,0.03,0.036,0.094,0.08,0.08,0.878,0.052,0.049,0.952,0.041,0.041,1.374,0.185,0.194,261.7,25.25,23.03,0.254,0.09,0.045,AAA-222-222-ccc-0-0,3.8,
2374,2374,2374,2374,2374,2374,247700718,05 04 31.617,+23 43 03.38,1,14.676,,,569-014257,05043161+2343033,6003-301-1-0226-0610,STAR,gri,rpm,-6.4,4.9,-2.2,5.8,,,15.615,0.07,14.746,0.08,,,15.174,0.04,14.404,0.03,14.462,0.5,,,12.887,0.023,12.513,0.025,12.436,0.023,6015,282,235,4.278,0.155,0.279,-0.086,0.16,0.24,1.217,0.542,0.25,1.087,0.154,0.11,0.514,0.411,0.336,789.6,339.7,178.1,0.501,0.133,0.111,AAA-222-111-000-0-0,11.9,
2375,2375,2375,2375,2375,2375,247700801,04 45 53.795,+23 43 05.53,1,13.486,,,569-012129,04455379+2343054,,STAR,gri,lam,1.6,2.5,-2.3,2.9,,,14.885,0.03,13.899,0.02,,,14.354,0.036,13.532,0.01,13.115,0.03,,,11.832,0.019,11.436,0.022,11.315,0.02,6142,122,122,3.919,0.144,0.12,-0.03,0.08,0.1,2.058,0.481,0.447,1.378,0.134,0.188,0.139,0.102,0.051,841.9,175,195.6,0.489,0.182,0.137,AAA-222-111-000-0-0,44.3,
2376,2376,2376,2376,2376,2376,247700880,05 04 10.990,+23 43 07.51,1,13.906,,,569-014193,05041099+2343074,,STAR,gri,rpm,-6.2,3.5,-1.4,4.1,,,14.705,0.05,13.938,0.07,,,14.291,0.05,13.673,0.02,13.742,0.49,,,12.287,0.021,12.016,0.021,11.873,0.022,6798,504,360,4.117,0.13,0.26,-0.073,0.12,0.12,1.637,0.721,0.3,1.461,0.245,0.175,0.271,0.174,0.17,907.2,434.6,161.3,0.586,0.195,0.139,AAA-222-111-000-0-0,11.4,
2377,2377,2377,2377,2377,2377,247700888,05 03 33.391,+23 43 07.73,1,13.023,,,569-014084,05033339+2343078,,STAR,gri,rpm,10.7,2.5,8.6,3.1,,,13.671,0.06,13.002,0.07,,,13.295,0.05,12.777,0.03,12.907,0.51,,,11.885,0.034,11.627,0.034,11.532,0.034,6475,316,263,4.2,0.132,0.154,-0.139,0.18,0.24,1.416,0.355,0.241,1.246,0.168,0.168,0.382,0.209,0.156,651.2,177,118.2,0.376,0.111,0.079,AAA-222-222-ccc-0-0,4.9,
2378,2378,2378,2378,2378,2378,247700935,04 47 31.218,+23 43 08.98,1,12.809,,,569-012257,04473122+2343090,,STAR,gri,rpm,-3.6,3,1.6,3.2,,,15.238,0.04,13.527,0.03,,,14.409,0.06,12.894,0.04,12.123,0.04,,,10.233,0.02,9.535,0.022,9.309,0.017,5034,50,264,2.854,0.02,0.422,-0.239,0.05,0.2,9.622,2.075,0.192,2.414,0.048,1.195,0.003,1.62E-04,0.002,1238,200.5,37.14,1.283,0.001,0.236,AAA-222-111-000-0-0,12.1,
2379,2379,2379,2379,2379,2379,247701048,05 03 25.534,+23 43 12.00,1,12.694,,,569-014062,05032553+2343120,,STAR,gri,rpm,3.4,2.5,3.9,3,,,13.363,0.06,12.696,0.06,,,12.991,0.04,12.48,0.02,12.567,0.43,,,11.227,0.02,10.984,0.02,10.859,0.019,6929,435,363,3.976,0.245,0.294,-0.039,0.14,0.1,2.027,0.903,0.625,1.617,0.369,0.264,0.148,0.224,0.089,697.1,289.9,204.7,0.508,0.16,0.114,AAA-222-111-000-0-0,19.1,
2380,2380,2380,2380,2380,2380,247701094,04 47 09.942,+23 43 13.35,1,14.243,,,569-012237,04470994+2343134,6505-301-6-0039-0098,STAR,gri,rpm,3.5,4,-13.7,4.5,,,16.046,0.02,14.8,0.01,,,15.368,0.05,14.258,0.05,13.761,0.05,,,12.236,0.022,11.83,0.021,11.648,0.021,6553,464,332,4.088,0.147,0.105,-0.062,0.06,0.1,1.701,0.131,0.368,1.354,0.097,0.194,0.263,0.185,0.075,747.7,55.32,169.4,1.191,0.167,0.167,AAA-222-111-000-0-0,28.5,
2381,2381,2381,2381,2381,2381,247701102,04 59 31.002,+23 43 13.53,1,13.378,,,569-013429,04593099+2343137,,STAR,gri,rpm,-6.2,2.9,-48.8,3.5,,,14.612,0.03,13.636,0.04,,,14.107,0.05,13.293,0.03,13.066,0.25,,,11.681,0.02,11.25,0.022,11.108,0.02,5575,273,182,4.466,0.09,0.306,-0.318,0.3,0.36,0.872,0.403,0.123,0.881,0.09,0.108,1.222,0.552,0.77,314.3,157.1,62.34,0.408,0.165,0.124,AAA-222-111-000-0-0,22,
2382,2382,2382,2382,2382,2382,247701123,05 03 44.712,+23 43 14.11,1,16.247,,,569-014120,05034469+2343139,,STAR,BV,rpm,1.2,5,-1.8,5.1,,,17.939,0.23,16.528,0.081,,,17.175,0.08,,,,,,,14.194,0.027,13.585,0.034,13.604,0.046,4998,189,227,4.559,0.07,1.4,-0.257,0.25,0.4,0.796,3.611,0.127,0.86,0.224,0.112,1.588,0.686,1.577,807.4,3375,184.7,0.452,0.178,0.111,AAA-222-111-000-0-0,22.3,
2383,2383,2383,2383,2383,2383,247701221,05 02 22.418,+23 43 16.62,1,12.77,,,569-013887,,,STAR,gri,,,,,,,,14.426,0.05,13.051,0.05,,,13.737,0.04,12.56,0.02,12.356,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,2384,2384,2384,2384,2384,247701226,05 03 28.725,+23 43 16.71,1,15.257,,,569-014069,05032872+2343167,6003-301-1-0225-0327,STAR,BV,rpm,-11.3,4.7,-0.2,4.9,,,16.243,0.01,15.441,0.05,,,,,,,,,,,13.463,0.025,13.134,0.026,12.982,0.031,6262,330,275,4.226,0.13,0.182,-0.197,0.18,0.27,1.285,0.4,0.226,1.127,0.187,0.155,0.474,0.294,0.233,1153,325.5,253.8,0.531,0.223,0.124,AAA-222-111-000-0-0,13.4,
2385,2385,2385,2385,2385,2385,247701269,05 01 33.300,+23 43 18.17,1,12.514,,1845-1856-1,569-013758,05013333+2343185,,STAR,gri,rpm,-10.4,2.2,-15.2,2.2,,,12.129,0.206,11.747,0.216,,,12.845,0.05,12.274,0.02,12.372,0.51,,,10.972,0.02,10.684,0.02,10.62,0.018,6302,251,251,4.212,0.138,0.161,-0.029,0.12,0.18,1.392,0.265,0.222,1.223,0.149,0.124,0.416,0.268,0.183,417.4,83.51,69.58,0.344,0.122,0.082,AAA-222-111-000-0-0,17.3,
2386,2386,2386,2386,2386,2386,247701557,05 04 32.680,+23 43 24.79,1,14.721,,,569-014263,05043267+2343247,6003-301-1-0226-0639,STAR,gri,rpm,30.5,4.5,-10,4.4,,,16.061,0.13,15.043,0.07,,,15.527,0.06,14.636,0.05,14.375,0.26,,,13.12,0.023,12.609,0.023,12.451,0.025,5308,297,254,4.563,0.06,0.084,-0.443,0.35,0.42,0.759,0.115,0.1,0.788,0.086,0.103,1.746,0.503,0.458,472.3,88.26,62.84,0.441,0.19,0.136,AAA-222-111-000-0-0,6,
2387,2387,2387,2387,2387,2387,247701843,05 03 22.523,+23 43 32.36,1,11.332,,1845-1742-1,569-014055,05032252+2343325,,STAR,gri,rpm,-4.3,1.5,-2.8,1.5,,,11.292,0.089,11.031,0.105,,,11.449,0.04,11.294,0.02,11.604,0.51,,,10.537,0.02,10.456,0.022,10.395,0.017,8684,961,600,4.115,0.12,0.192,-0.066,0.14,0.1,2.076,0.594,0.393,2.07,0.352,0.251,0.212,0.132,0.104,642.8,188.3,145.7,0.442,0.126,0.108,AAA-222-111-000-0-0,24.5,
2388,2388,2388,2388,2388,2388,247701950,05 01 03.869,+23 43 34.76,1,12.739,,,569-013681,05010386+2343347,,STAR,gri,rpm,-5.4,1.8,-14.9,1.8,,,13.741,0.04,12.865,0.06,,,13.284,0.05,12.538,0.03,12.506,0.49,,,10.982,0.02,10.554,0.02,10.465,0.019,5598,312,178,4.44,0.095,0.608,-0.103,0.15,0.33,0.977,1.141,0.126,0.988,0.158,0.099,1.02,0.438,0.908,256.4,276.1,44.51,0.327,0.149,0.124,AAA-222-111-000-0-0,45.9,
2389,2389,2389,2389,2389,2389,247702001,04 29 02.935,+23 43 36.34,1,12.589,,,569-011076,04290294+2343362,,STAR,gri,rpm,5.3,2.4,10.5,2.9,,,14.248,0.02,13.104,0.05,,,13.637,0.04,12.675,0.02,12.14,0.04,,,10.742,0.021,10.17,0.022,10.024,0.019,5018,80,140,2.247,0.616,0.132,-1.283,0.6,0.36,11.313,1.557,5.527,0.876,0.073,0.018,5.34E-04,0.004,1.69E-04,2172,356.5,1048,0.52,0.035,0.09,AAA-222-111-000-0-0,21.8,
2390,2390,2390,2390,2390,2390,247702084,05 05 01.767,+23 43 38.38,1,14.559,,,569-014360,05050177+2343383,,STAR,gri,rpm,0.6,4.9,-4,5.8,,,15.384,0.07,14.607,0.07,,,14.968,0.05,14.31,0.03,14.384,0.51,,,12.884,0.024,12.564,0.023,12.437,0.025,6347,268,268,4.157,0.16,0.224,-0.133,0.15,0.21,1.454,0.54,0.294,1.21,0.2,0.167,0.367,0.293,0.206,1005,382.4,206.7,0.515,0.128,0.107,AAA-222-111-ss0-0-0,24.3,
2391,2391,2391,2391,2391,2391,247702176,05 01 16.441,+23 43 40.85,1,15.356,,,569-013712,05011643+2343408,6003-301-2-0222-0466,STAR,BV,rpm,2.6,4.5,-0.6,4.5,,,16.403,0.06,15.557,0.055,,,,,,,,,,,14.008,0.025,13.668,0.029,13.531,0.044,6202,340,227,4.213,0.145,0.203,-0.186,0.16,0.24,1.308,0.457,0.252,1.11,0.205,0.146,0.433,0.311,0.23,1465,471.7,304.1,0.505,0.218,0.121,AAA-222-111-000-0-0,9.6,
2392,2392,2392,2392,2392,2392,247702221,05 03 12.559,+23 43 41.86,1,15.083,,,569-014026,05031256+2343419,6505-301-1-0058-0724,STAR,gri,rpm,-0.3,4.8,-6.2,5.2,,,16.251,0.1,15.359,0.04,,,15.798,0.04,15.039,0.02,14.776,0.14,,,13.49,0.024,13.161,0.027,13.081,0.03,6155,315,262,4.231,0.14,0.224,-0.118,0.15,0.18,1.329,0.453,0.251,1.132,0.169,0.141,0.463,0.323,0.242,1122,353.1,228.8,0.559,0.154,0.132,AAA-222-111-000-0-0,10.4,
2393,2393,2393,2393,2393,2393,247702371,04 58 16.517,+23 43 45.53,1,14.345,,,569-013267,04581650+2343455,,STAR,gri,rpm,30.5,4.8,-41.9,5.3,,,16.02,0.07,14.827,0.09,,,15.421,0.07,14.394,0.06,13.883,0.04,,,12.375,0.022,11.868,0.019,11.709,0.021,5821,305,550,4.406,0.144,0.288,-0.545,0.22,0.06,0.955,0.392,0.196,0.893,0.018,0.087,0.979,0.573,0.624,437.4,185.6,101.9,0.901,0.091,0.342,AAA-222-111-000-0-0,12.2,
2394,2394,2394,2394,2394,2394,247702492,05 04 09.372,+23 43 48.48,1,13.05,,,569-014189,05040937+2343484,,STAR,gri,rpm,1,3,-3.7,2,,,13.458,0.07,12.948,0.07,,,13.142,0.04,12.786,0.02,13.01,0.51,,,11.763,0.021,11.606,0.021,11.523,0.021,7749,681,378,4.009,0.195,0.195,-0.061,0.12,0.08,2.149,0.887,0.538,1.787,0.416,0.26,0.172,0.196,0.103,1024,454.6,270,0.514,0.186,0.112,AAA-222-111-000-0-0,20.4,
2395,2395,2395,2395,2395,2395,247702500,05 04 59.101,+23 43 48.68,1,16.435,,,,05045910+2343486,6003-301-1-0227-1186,STAR,gri,rpm,20,3,-36,3,,,,,,,21.454,0.098,18.352,0.007,16.71,0.005,15.613,0.004,14.975,0.005,13.567,0.026,12.84,0.027,12.537,0.028,3723,44,104,4.915,0.096,0.02,0.032,0.05,0.08,0.364,0.007,0.085,0.395,0.008,0.107,8.223,5.206,0.493,173.8,5.215,44.31,0.524,0.002,0.1,AAA-222-111-000-0-0,22.9,
